rebalance_date,fund,family,method,ticker,weight
2022-08-01,Combined Minimum Variance,Combined,min_variance,DOW,4.396125455386823e-18
2022-08-01,Combined Minimum Variance,Combined,min_variance,DUK,0.1
2022-08-01,Combined Minimum Variance,Combined,min_variance,EA,0.09585767875732407
2022-08-01,Combined Minimum Variance,Combined,min_variance,EOS-USD,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,ETC-USD,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,ETH-USD,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,GE,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,GILD,0.1
2022-08-01,Combined Minimum Variance,Combined,min_variance,GS,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,INTC,2.212737416652736e-18
2022-08-01,Combined Minimum Variance,Combined,min_variance,KO,0.03547170884045796
2022-08-01,Combined Minimum Variance,Combined,min_variance,LTC-USD,1.0521986069226422e-17
2022-08-01,Combined Minimum Variance,Combined,min_variance,MMM,0.0418973988689676
2022-08-01,Combined Minimum Variance,Combined,min_variance,MRK,0.06946498128397158
2022-08-01,Combined Minimum Variance,Combined,min_variance,MS,5.178360914589359e-19
2022-08-01,Combined Minimum Variance,Combined,min_variance,NEE,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,NEM,0.0645259755956439
2022-08-01,Combined Minimum Variance,Combined,min_variance,NKE,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,NUE,1.8130908363408207e-20
2022-08-01,Combined Minimum Variance,Combined,min_variance,NVDA,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,O,0.002129843620297523
2022-08-01,Combined Minimum Variance,Combined,min_variance,OXY,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,PLD,1.1024082669646724e-18
2022-08-01,Combined Minimum Variance,Combined,min_variance,PSA,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,QCOM,1.0106925222922038e-18
2022-08-01,Combined Minimum Variance,Combined,min_variance,SBUX,3.349738802634693e-18
2022-08-01,Combined Minimum Variance,Combined,min_variance,SHW,0.031890007461615286
2022-08-01,Combined Minimum Variance,Combined,min_variance,SLB,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,SO,0.03968607957700782
2022-08-01,Combined Minimum Variance,Combined,min_variance,T,1.0093624241977734e-17
2022-08-01,Combined Minimum Variance,Combined,min_variance,TMUS,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,TRX-USD,2.4143254438558775e-18
2022-08-01,Combined Minimum Variance,Combined,min_variance,TTWO,0.02416261610167005
2022-08-01,Combined Minimum Variance,Combined,min_variance,UPS,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,USB,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,V,0.0
2022-08-01,Combined Minimum Variance,Combined,min_variance,WFC,1.9580698545070302e-18
2022-08-01,Combined Minimum Variance,Combined,min_variance,WMT,0.1
2022-08-01,Combined Minimum Variance,Combined,min_variance,XLM-USD,3.5009283228128805e-19
2022-08-01,Combined Minimum Variance,Combined,min_variance,XOM,9.231801908214262e-19
2022-08-01,Combined Minimum Variance,Combined,min_variance,XRP-USD,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,ABBV,0.07648736436591248
2022-09-01,Combined Minimum Variance,Combined,min_variance,ABT,7.627423035724056e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,ADA-USD,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,ADBE,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,AEP,3.7231292604692435e-17
2022-09-01,Combined Minimum Variance,Combined,min_variance,AMD,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,AMGN,0.1
2022-09-01,Combined Minimum Variance,Combined,min_variance,AMT,6.715547128607914e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,BA,1.0160084030075931e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,BCH-USD,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,BTC-USD,6.118241902429235e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,CAT,1.9978184324963424e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,CCI,8.861163094329582e-19
2022-09-01,Combined Minimum Variance,Combined,min_variance,CMCSA,0.00413481704734259
2022-09-01,Combined Minimum Variance,Combined,min_variance,COP,4.764379510094479e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,CVX,0.06945013986301013
2022-09-01,Combined Minimum Variance,Combined,min_variance,D,9.353606766832133e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,DD,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,DIS,0.03177293948836543
2022-09-01,Combined Minimum Variance,Combined,min_variance,DOW,1.5278725264077222e-17
2022-09-01,Combined Minimum Variance,Combined,min_variance,DUK,0.1
2022-09-01,Combined Minimum Variance,Combined,min_variance,EA,0.09999999999999999
2022-09-01,Combined Minimum Variance,Combined,min_variance,EOS-USD,3.0291298504702663e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,ETC-USD,4.911794248870512e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,ETH-USD,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,GE,7.497026077615518e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,GILD,0.09999999999999999
2022-09-01,Combined Minimum Variance,Combined,min_variance,GS,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,INTC,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,KO,0.041630865743933564
2022-09-01,Combined Minimum Variance,Combined,min_variance,LTC-USD,8.063363941156447e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,MMM,0.00889275353183274
2022-09-01,Combined Minimum Variance,Combined,min_variance,MRK,0.07065303462151551
2022-09-01,Combined Minimum Variance,Combined,min_variance,MS,7.645077248878594e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,NEE,1.4099162084655911e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,NEM,0.06275093126045467
2022-09-01,Combined Minimum Variance,Combined,min_variance,NKE,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,NUE,5.309095051894512e-19
2022-09-01,Combined Minimum Variance,Combined,min_variance,NVDA,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,O,0.030600142928062894
2022-09-01,Combined Minimum Variance,Combined,min_variance,OXY,5.3783912648512185e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,PLD,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,PSA,2.409938657408717e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,QCOM,7.711164931718029e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,SBUX,6.295829984597778e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,SHW,0.026523183166743198
2022-09-01,Combined Minimum Variance,Combined,min_variance,SLB,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,SO,0.054736033539906394
2022-09-01,Combined Minimum Variance,Combined,min_variance,T,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,TMUS,2.4870558325523945e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,TRX-USD,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,TTWO,0.011896304142048114
2022-09-01,Combined Minimum Variance,Combined,min_variance,UPS,0.01047149030087222
2022-09-01,Combined Minimum Variance,Combined,min_variance,USB,2.9764401757408046e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,V,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,WFC,2.289564707399938e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,WMT,0.1
2022-09-01,Combined Minimum Variance,Combined,min_variance,XLM-USD,1.6744763808392848e-18
2022-09-01,Combined Minimum Variance,Combined,min_variance,XOM,0.0
2022-09-01,Combined Minimum Variance,Combined,min_variance,XRP-USD,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,ABBV,0.09487861442588524
2022-10-03,Combined Minimum Variance,Combined,min_variance,ABT,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,ADA-USD,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,ADBE,3.726139898728155e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,AEP,1.7240083901788077e-17
2022-10-03,Combined Minimum Variance,Combined,min_variance,AMD,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,AMGN,0.09999999999999996
2022-10-03,Combined Minimum Variance,Combined,min_variance,AMT,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,BA,1.10055339819079e-17
2022-10-03,Combined Minimum Variance,Combined,min_variance,BCH-USD,1.1573064941862386e-17
2022-10-03,Combined Minimum Variance,Combined,min_variance,BTC-USD,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,CAT,7.250324813240066e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,CCI,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,CMCSA,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,COP,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,CVX,0.07637250739719965
2022-10-03,Combined Minimum Variance,Combined,min_variance,D,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,DD,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,DIS,1.1748436772276295e-17
2022-10-03,Combined Minimum Variance,Combined,min_variance,DOW,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,DUK,0.0715404734556987
2022-10-03,Combined Minimum Variance,Combined,min_variance,EA,0.09999999999999998
2022-10-03,Combined Minimum Variance,Combined,min_variance,EOS-USD,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,ETC-USD,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,ETH-USD,1.3936449561211267e-17
2022-10-03,Combined Minimum Variance,Combined,min_variance,GE,6.979734649598159e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,GILD,0.09999999999999996
2022-10-03,Combined Minimum Variance,Combined,min_variance,GS,1.0429424912993117e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,INTC,9.789628425228081e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,KO,0.07965100922220095
2022-10-03,Combined Minimum Variance,Combined,min_variance,LTC-USD,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,MMM,0.03135564883872513
2022-10-03,Combined Minimum Variance,Combined,min_variance,MRK,0.08309768283975266
2022-10-03,Combined Minimum Variance,Combined,min_variance,MS,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,NEE,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,NEM,0.05773119237835826
2022-10-03,Combined Minimum Variance,Combined,min_variance,NKE,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,NUE,4.048609454161847e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,NVDA,4.441028637275394e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,O,0.07543901842315869
2022-10-03,Combined Minimum Variance,Combined,min_variance,OXY,3.2757704945111356e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,PLD,7.873592585928303e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,PSA,1.4253328793690493e-17
2022-10-03,Combined Minimum Variance,Combined,min_variance,QCOM,5.502235828709156e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,SBUX,5.868416368046947e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,SHW,0.011774615104284613
2022-10-03,Combined Minimum Variance,Combined,min_variance,SLB,3.00877971274673e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,SO,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,T,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,TMUS,1.4406170907903525e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,TRX-USD,1.129326352528991e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,TTWO,0.011161385511938255
2022-10-03,Combined Minimum Variance,Combined,min_variance,UPS,0.006997852402797714
2022-10-03,Combined Minimum Variance,Combined,min_variance,USB,6.8986308077399225e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,V,0.0
2022-10-03,Combined Minimum Variance,Combined,min_variance,WFC,2.7307463861621314e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,WMT,0.09999999999999998
2022-10-03,Combined Minimum Variance,Combined,min_variance,XLM-USD,8.647546285534738e-18
2022-10-03,Combined Minimum Variance,Combined,min_variance,XOM,2.3042418840199832e-17
2022-10-03,Combined Minimum Variance,Combined,min_variance,XRP-USD,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,ABBV,0.1
2022-11-01,Combined Minimum Variance,Combined,min_variance,ABT,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,ADA-USD,9.507805787677691e-18
2022-11-01,Combined Minimum Variance,Combined,min_variance,ADBE,1.2078897501157011e-17
2022-11-01,Combined Minimum Variance,Combined,min_variance,AEP,7.261888734984774e-18
2022-11-01,Combined Minimum Variance,Combined,min_variance,AMD,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,AMGN,0.1
2022-11-01,Combined Minimum Variance,Combined,min_variance,AMT,3.2562657459866812e-18
2022-11-01,Combined Minimum Variance,Combined,min_variance,BA,6.762530838074109e-18
2022-11-01,Combined Minimum Variance,Combined,min_variance,BCH-USD,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,BTC-USD,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,CAT,1.4075693394653206e-17
2022-11-01,Combined Minimum Variance,Combined,min_variance,CCI,1.1538271152031172e-17
2022-11-01,Combined Minimum Variance,Combined,min_variance,CMCSA,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,COP,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,CVX,0.07479147947363225
2022-11-01,Combined Minimum Variance,Combined,min_variance,D,2.069236402298892e-17
2022-11-01,Combined Minimum Variance,Combined,min_variance,DD,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,DIS,8.572781541982111e-19
2022-11-01,Combined Minimum Variance,Combined,min_variance,DOW,5.237030480031755e-19
2022-11-01,Combined Minimum Variance,Combined,min_variance,DUK,0.043755488542205484
2022-11-01,Combined Minimum Variance,Combined,min_variance,EA,0.1
2022-11-01,Combined Minimum Variance,Combined,min_variance,EOS-USD,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,ETC-USD,7.071789748293284e-18
2022-11-01,Combined Minimum Variance,Combined,min_variance,ETH-USD,1.3904978382781127e-17
2022-11-01,Combined Minimum Variance,Combined,min_variance,GE,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,GILD,0.07284104358077785
2022-11-01,Combined Minimum Variance,Combined,min_variance,GS,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,INTC,6.935129692130778e-18
2022-11-01,Combined Minimum Variance,Combined,min_variance,KO,0.1
2022-11-01,Combined Minimum Variance,Combined,min_variance,LTC-USD,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,MMM,0.001723523791706435
2022-11-01,Combined Minimum Variance,Combined,min_variance,MRK,0.09999999999999999
2022-11-01,Combined Minimum Variance,Combined,min_variance,MS,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,NEE,1.3405829782304075e-17
2022-11-01,Combined Minimum Variance,Combined,min_variance,NEM,0.059297632287893635
2022-11-01,Combined Minimum Variance,Combined,min_variance,NKE,5.5397557340588375e-21
2022-11-01,Combined Minimum Variance,Combined,min_variance,NUE,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,NVDA,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,O,0.09147777307981922
2022-11-01,Combined Minimum Variance,Combined,min_variance,OXY,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,PLD,7.829464124965279e-18
2022-11-01,Combined Minimum Variance,Combined,min_variance,PSA,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,QCOM,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,SBUX,1.0513134034829155e-18
2022-11-01,Combined Minimum Variance,Combined,min_variance,SHW,6.79516818768239e-18
2022-11-01,Combined Minimum Variance,Combined,min_variance,SLB,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,SO,0.006181601879620642
2022-11-01,Combined Minimum Variance,Combined,min_variance,T,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,TMUS,6.2605787561709634e-18
2022-11-01,Combined Minimum Variance,Combined,min_variance,TRX-USD,2.1694006880807347e-18
2022-11-01,Combined Minimum Variance,Combined,min_variance,TTWO,0.020060148592481227
2022-11-01,Combined Minimum Variance,Combined,min_variance,UPS,0.02211210214209765
2022-11-01,Combined Minimum Variance,Combined,min_variance,USB,1.2699939827591371e-17
2022-11-01,Combined Minimum Variance,Combined,min_variance,V,0.0
2022-11-01,Combined Minimum Variance,Combined,min_variance,WFC,5.355857815131288e-19
2022-11-01,Combined Minimum Variance,Combined,min_variance,WMT,0.1
2022-11-01,Combined Minimum Variance,Combined,min_variance,XLM-USD,0.00775920662976545
2022-11-01,Combined Minimum Variance,Combined,min_variance,XOM,2.4914816582683215e-17
2022-11-01,Combined Minimum Variance,Combined,min_variance,XRP-USD,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,ABBV,0.09999999999999998
2022-12-01,Combined Minimum Variance,Combined,min_variance,ABT,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,ADA-USD,5.255752878903408e-18
2022-12-01,Combined Minimum Variance,Combined,min_variance,ADBE,1.4347933908761214e-18
2022-12-01,Combined Minimum Variance,Combined,min_variance,AEP,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,AMD,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,AMGN,0.09999999999999998
2022-12-01,Combined Minimum Variance,Combined,min_variance,AMT,8.033917799890997e-18
2022-12-01,Combined Minimum Variance,Combined,min_variance,BA,8.336449720512316e-18
2022-12-01,Combined Minimum Variance,Combined,min_variance,BCH-USD,5.163260829330429e-19
2022-12-01,Combined Minimum Variance,Combined,min_variance,BTC-USD,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,CAT,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,CCI,5.6957524586803134e-18
2022-12-01,Combined Minimum Variance,Combined,min_variance,CMCSA,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,COP,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,CVX,0.0717943934632535
2022-12-01,Combined Minimum Variance,Combined,min_variance,D,0.003975918822621558
2022-12-01,Combined Minimum Variance,Combined,min_variance,DD,1.2938700133088312e-17
2022-12-01,Combined Minimum Variance,Combined,min_variance,DIS,1.1821962310153816e-18
2022-12-01,Combined Minimum Variance,Combined,min_variance,DOW,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,DUK,0.07141735058833179
2022-12-01,Combined Minimum Variance,Combined,min_variance,EA,0.09999999999999998
2022-12-01,Combined Minimum Variance,Combined,min_variance,EOS-USD,1.2274418412012585e-17
2022-12-01,Combined Minimum Variance,Combined,min_variance,ETC-USD,8.933982002533727e-18
2022-12-01,Combined Minimum Variance,Combined,min_variance,ETH-USD,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,GE,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,GILD,0.0828790083954814
2022-12-01,Combined Minimum Variance,Combined,min_variance,GS,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,INTC,4.557637449317112e-18
2022-12-01,Combined Minimum Variance,Combined,min_variance,KO,0.09999999999999996
2022-12-01,Combined Minimum Variance,Combined,min_variance,LTC-USD,9.348804178829318e-18
2022-12-01,Combined Minimum Variance,Combined,min_variance,MMM,0.008552658737804234
2022-12-01,Combined Minimum Variance,Combined,min_variance,MRK,0.09999999999999998
2022-12-01,Combined Minimum Variance,Combined,min_variance,MS,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,NEE,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,NEM,0.023024099435352628
2022-12-01,Combined Minimum Variance,Combined,min_variance,NKE,3.0310254194013696e-18
2022-12-01,Combined Minimum Variance,Combined,min_variance,NUE,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,NVDA,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,O,0.0700449075041764
2022-12-01,Combined Minimum Variance,Combined,min_variance,OXY,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,PLD,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,PSA,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,QCOM,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,SBUX,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,SHW,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,SLB,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,SO,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,T,0.019607126793031854
2022-12-01,Combined Minimum Variance,Combined,min_variance,TMUS,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,TRX-USD,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,TTWO,0.029229123345116386
2022-12-01,Combined Minimum Variance,Combined,min_variance,UPS,0.0021855492867199973
2022-12-01,Combined Minimum Variance,Combined,min_variance,USB,6.6694737037772645e-18
2022-12-01,Combined Minimum Variance,Combined,min_variance,V,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,WFC,0.0
2022-12-01,Combined Minimum Variance,Combined,min_variance,WMT,0.09999999999999998
2022-12-01,Combined Minimum Variance,Combined,min_variance,XLM-USD,8.323716640636522e-18
2022-12-01,Combined Minimum Variance,Combined,min_variance,XOM,0.017289863628110403
2022-12-01,Combined Minimum Variance,Combined,min_variance,XRP-USD,1.3218906502739714e-17
2023-01-03,Combined Minimum Variance,Combined,min_variance,ABBV,0.09999999999999998
2023-01-03,Combined Minimum Variance,Combined,min_variance,ABT,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,ADA-USD,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,ADBE,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,AEP,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,AMD,8.080818246856126e-18
2023-01-03,Combined Minimum Variance,Combined,min_variance,AMGN,0.09999999999999998
2023-01-03,Combined Minimum Variance,Combined,min_variance,AMT,4.210467078988465e-18
2023-01-03,Combined Minimum Variance,Combined,min_variance,BA,1.9250296713764917e-17
2023-01-03,Combined Minimum Variance,Combined,min_variance,BCH-USD,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,BTC-USD,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,CAT,4.041071643598934e-18
2023-01-03,Combined Minimum Variance,Combined,min_variance,CCI,5.150914150512691e-18
2023-01-03,Combined Minimum Variance,Combined,min_variance,CMCSA,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,COP,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,CVX,0.06921288242190392
2023-01-03,Combined Minimum Variance,Combined,min_variance,D,0.019767769091946056
2023-01-03,Combined Minimum Variance,Combined,min_variance,DD,9.213454502090821e-18
2023-01-03,Combined Minimum Variance,Combined,min_variance,DIS,9.946389521115933e-19
2023-01-03,Combined Minimum Variance,Combined,min_variance,DOW,4.459176034851314e-18
2023-01-03,Combined Minimum Variance,Combined,min_variance,DUK,0.0653313529757242
2023-01-03,Combined Minimum Variance,Combined,min_variance,EA,0.09999999999999998
2023-01-03,Combined Minimum Variance,Combined,min_variance,EOS-USD,2.0138291098758007e-18
2023-01-03,Combined Minimum Variance,Combined,min_variance,ETC-USD,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,ETH-USD,1.8511630399869402e-17
2023-01-03,Combined Minimum Variance,Combined,min_variance,GE,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,GILD,0.06807829799975841
2023-01-03,Combined Minimum Variance,Combined,min_variance,GS,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,INTC,1.0247100093795854e-17
2023-01-03,Combined Minimum Variance,Combined,min_variance,KO,0.09999999999999998
2023-01-03,Combined Minimum Variance,Combined,min_variance,LTC-USD,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,MMM,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,MRK,0.09999999999999998
2023-01-03,Combined Minimum Variance,Combined,min_variance,MS,7.76780195154592e-18
2023-01-03,Combined Minimum Variance,Combined,min_variance,NEE,1.2220191059760127e-17
2023-01-03,Combined Minimum Variance,Combined,min_variance,NEM,0.025276525371957768
2023-01-03,Combined Minimum Variance,Combined,min_variance,NKE,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,NUE,3.3199250982305666e-18
2023-01-03,Combined Minimum Variance,Combined,min_variance,NVDA,4.489274543913042e-18
2023-01-03,Combined Minimum Variance,Combined,min_variance,O,0.08824165642356736
2023-01-03,Combined Minimum Variance,Combined,min_variance,OXY,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,PLD,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,PSA,4.359981166391137e-18
2023-01-03,Combined Minimum Variance,Combined,min_variance,QCOM,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,SBUX,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,SHW,7.776378186813207e-18
2023-01-03,Combined Minimum Variance,Combined,min_variance,SLB,6.130219860170889e-19
2023-01-03,Combined Minimum Variance,Combined,min_variance,SO,1.286989362657275e-17
2023-01-03,Combined Minimum Variance,Combined,min_variance,T,0.029346769573288422
2023-01-03,Combined Minimum Variance,Combined,min_variance,TMUS,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,TRX-USD,0.002357048582742444
2023-01-03,Combined Minimum Variance,Combined,min_variance,TTWO,0.027454033299996107
2023-01-03,Combined Minimum Variance,Combined,min_variance,UPS,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,USB,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,V,1.162832352058162e-17
2023-01-03,Combined Minimum Variance,Combined,min_variance,WFC,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,WMT,0.09999999999999998
2023-01-03,Combined Minimum Variance,Combined,min_variance,XLM-USD,0.0
2023-01-03,Combined Minimum Variance,Combined,min_variance,XOM,0.0049336642591152535
2023-01-03,Combined Minimum Variance,Combined,min_variance,XRP-USD,1.6820595622197447e-17
2023-02-01,Combined Minimum Variance,Combined,min_variance,ABBV,0.09999999999999998
2023-02-01,Combined Minimum Variance,Combined,min_variance,ABT,1.7797308237576822e-17
2023-02-01,Combined Minimum Variance,Combined,min_variance,ADA-USD,0.0
2023-02-01,Combined Minimum Variance,Combined,min_variance,ADBE,7.981023533529631e-18
2023-02-01,Combined Minimum Variance,Combined,min_variance,AEP,2.3203563467252483e-17
2023-02-01,Combined Minimum Variance,Combined,min_variance,AMD,3.2831446824100753e-17
2023-02-01,Combined Minimum Variance,Combined,min_variance,AMGN,0.09999999999999998
2023-02-01,Combined Minimum Variance,Combined,min_variance,AMT,3.077664064419003e-19
2023-02-01,Combined Minimum Variance,Combined,min_variance,BA,1.3453459402905096e-17
2023-02-01,Combined Minimum Variance,Combined,min_variance,BCH-USD,0.0
2023-02-01,Combined Minimum Variance,Combined,min_variance,BTC-USD,7.544250063846014e-19
2023-02-01,Combined Minimum Variance,Combined,min_variance,CAT,0.0
2023-02-01,Combined Minimum Variance,Combined,min_variance,CCI,8.315581984358425e-18
2023-02-01,Combined Minimum Variance,Combined,min_variance,CMCSA,9.839840346603766e-18
